STRNR;KMANF_E;KMEND_E;KMANF_V;KMEND_V;STRNAME;STRKURZN
6020;100000000;103700059;  0,0 +   0; 37,0 +  59;Berlin-Moabit - Berlin-Moabit, Ring S-Bahn;Bln-Moa - Bln-Moa, Ring S-Bahn
6021;100010038;100360046;  0,1 +  38;  3,6 +  46;Berlin-Neukölln, W 411 - Berlin-Baumschulenweg, W 14, S-Bahn;Bln-Neukölln - Baumschulenweg
6022;100030025;100440064;  0,3 +  25;  4,4 +  64;Berlin Jungfernheide - Berlin-Gartenfeld, S-Bahn;Bln Jungfernh. - Bln-Gartenf.
6023;101070010;101270085; 10,7 +  10; 12,7 +  85;Berlin-Charlottenburg, W 315 - Berlin-Halensee, W 715, S-Bahn;Bln-Charlottenb - Bln-Halensee
6024;99979911;103310007; -0,2 + -88; 33,1 +   7;Berlin Ostbahnhof, W 33 - Potsdam Hbf, S-Bahn;Berlin Ostbf - Potsdam Hbf
6025;101220023;102200029; 12,2 +  23; 22,0 +  29;Berlin Westkreuz (Stadtbahn), W 370 - Berlin-Spandau, S-Bahn;Bln Westkreuz - Bln-Spandau
6027;101510024;101630008; 15,1 +  24; 16,3 +   8;Bln Olympiastadion, W 401 - Bln Olympiastadion, Gleis 434, S-Bahn;Bln Olympiastad.,W401 - Gl 434
6028;100420000;100530000;  4,2 +   0;  5,3 +   0;Berlin-Schönholz - Berlin-Reinickendorf;Schönholz - Reinickendorf
6030;100050081;102730067;  0,5 +  81; 27,3 +  67;Berlin-Gesundbrunnen, W 711 - Oranienburg, S-Bahn;Bln-Gesundbrunnen - Oranienbg.
6032;99999927;100760032;  0,0 + -72;  7,6 +  32;Berlin Nordbf Strw 6032/6002 - Berlin-Schöneberg Strw 6032/6033,S-Bahn;Berlin Nordbf - Bln-Schöneberg
6033;100320053;101880029;  3,2 +  53; 18,8 +  29;Berlin-Schöneberg Strw 6032/6033 - Berlin-Wannsee, W 453, S-Bahn;Bln-Schöneberg - Bln-Wannsee
6034;100420021;100560000;  4,2 +  21;  5,6 +   0;Berlin Anhalter Bf, W 471 - Berlin Yorckstraße, Strw 6034/6035, S-Bahn;Bln Anhalter Bf - Yorckstraße
6035;100100093;102000000;  1,0 +  93; 20,0 +   0;Berlin Yorckstr., Strw 6034/6035 --Attilastr.-- - Blankenfelde, S-Bahn;Bln Yorckstraße - Blankenfelde
6036;100480062;101190092;  4,8 +  62; 11,9 +  92;Berlin Priesterweg, W 524 - Berlin-Lichterfelde Süd, W 634, S-Bahn;Priesterweg - Lichterfelde Süd
6037;101630070;101930073; 16,3 +  70; 19,3 +  73;Mahlow, W 12 - Blankenfelde (Kr Teltow-Fläming), S-Bahn;Mahlow - Blankenfelde
6038;100000023;100580060;  0,0 +  23;  5,8 +  60;Berlin-Wannsee - Stahnsdorf, S-Bahn;Berlin-Wannsee - Stahnsdorf
6039;100000000;100280039;  0,0 +   0;  2,8 +  39;Berlin-Lichterfelde Süd, W 633 - Teltow Stadt, S-Bahn;Lichterfelde - Teltow Stadt
6040;100000072;100220050;  0,0 +  72;  2,2 +  50;Berlin Görlitzer Gbf, Stw Vrf - Berlin-Treptow Gbf;Bln Görlitzer Bf - Treptow
6041;100260046;100340000;  2,6 +  46;  3,4 +   0;Berlin Kolonnenstraße - Berlin Südkreuz, S-Bahn;Bln Kolonnenstr. - Südkreuz
6042;100000075;100240055;  0,0 +  75;  2,4 +  55;Berlin-Grunewald, Stw Gdr, W 310 - Berlin-Halensee Nordkopf, W 97;Grunewald - Halensee Nordkopf
6043;100000000;100340060;  0,0 +   0;  3,4 +  60;Berlin Potsdamer Ringbahnhof - Berlin Südkreuz, S-Bahn;Bln Potsd Ringbf - Südkreuz
6044;102930026;102940005; 29,3 +  26; 29,4 +   5;Berlin-Halensee, W 82 - Berlin-Halensee S-Bahn, W 709;Bln-Halensee, W 82 - W 709 S-B
